Date/Temps|Matricule|MACHINE|E/S
2023-11-01 14:27:06|104|4|C/Out
2023-11-01 16:33:31|104|2|C/In
2023-11-01 16:40:09|104|4|C/Out
2023-11-01 16:44:45|104|2|C/In
2023-11-01 17:58:29|104|4|C/Out
2023-11-02 08:31:52|104|2|C/In
2023-11-02 08:35:56|104|4|C/Out
2023-11-02 08:40:50|104|2|C/In
2023-11-02 10:14:23|104|4|C/Out
2023-11-02 10:18:07|104|2|C/In
2023-11-02 12:35:22|104|4|C/Out
2023-11-02 14:20:08|104|2|C/In
2023-11-02 15:26:06|104|4|C/Out
2023-11-02 15:30:52|104|2|C/In
2023-11-02 17:10:00|104|4|C/Out
2023-11-02 17:14:17|104|2|C/In
2023-11-02 18:02:52|104|4|C/Out
2023-11-03 07:08:46|104|2|C/In
2023-11-03 07:09:24|104|4|C/Out
2023-11-03 08:01:22|104|2|C/In
2023-11-03 09:54:41|104|4|C/Out
2023-11-03 10:00:36|104|2|C/In
2023-11-03 11:53:03|104|4|C/Out
2023-11-03 11:56:43|104|2|C/In
2023-11-03 13:26:53|104|4|C/Out
2023-11-03 13:32:32|104|2|C/In
2023-11-03 15:57:44|104|4|C/Out
2023-11-03 16:02:28|104|2|C/In
2023-11-03 18:02:51|104|4|C/Out
2023-11-06 07:26:48|104|2|C/In
2023-11-06 07:27:37|104|4|C/Out
2023-11-06 08:07:38|104|2|C/In
2023-11-06 11:11:18|104|4|C/Out
2023-11-06 11:16:36|104|2|C/In
2023-11-06 13:13:47|104|4|C/Out
2023-11-06 13:37:09|104|2|C/In
2023-11-06 14:01:00|104|4|C/Out
2023-11-06 14:07:51|104|2|C/In
2023-11-06 15:51:42|104|4|C/Out
2023-11-06 15:57:34|104|2|C/In
2023-11-06 18:03:45|104|4|C/Out
2023-11-07 08:12:34|104|2|C/In
2023-11-07 10:00:31|104|4|C/Out
2023-11-07 10:06:19|104|2|C/In
2023-11-07 11:32:59|104|4|C/Out
2023-11-07 11:39:35|104|2|C/In
2023-11-07 12:45:35|104|4|C/Out
2023-11-07 13:07:47|104|4|C/Out
2023-11-07 13:21:24|104|2|C/In
2023-11-07 14:04:35|104|4|C/Out
2023-11-07 14:10:28|104|2|C/In
2023-11-07 15:53:03|104|4|C/Out
2023-11-07 15:58:15|104|2|C/In
2023-11-07 17:21:19|104|4|C/Out
2023-11-07 17:27:23|104|2|C/In
2023-11-07 18:20:53|104|4|C/Out
2023-11-09 08:10:11|104|2|C/In
2023-11-09 10:50:48|104|4|C/Out
2023-11-09 10:57:47|104|2|C/In
2023-11-09 13:14:05|104|4|C/Out
2023-11-09 13:30:31|104|2|C/In
2023-11-09 14:01:19|104|4|C/Out
2023-11-09 14:10:26|104|2|C/In
2023-11-09 15:52:36|104|4|C/Out
2023-11-09 15:58:15|104|2|C/In
2023-11-09 17:00:17|104|4|C/Out
2023-11-09 17:05:52|104|2|C/In
2023-11-09 18:05:08|104|4|C/Out
2023-11-10 07:17:02|104|2|C/In
2023-11-10 07:17:48|104|4|C/Out
2023-11-10 08:06:03|104|2|C/In
2023-11-10 09:48:29|104|4|C/Out
2023-11-10 09:53:14|104|2|C/In
2023-11-10 11:51:15|104|4|C/Out
2023-11-10 11:56:04|104|2|C/In
2023-11-10 13:12:12|104|4|C/Out
2023-11-10 13:19:10|104|2|C/In
2023-11-10 14:02:53|104|4|C/Out
2023-11-10 14:10:05|104|2|C/In
2023-11-10 15:53:17|104|4|C/Out
2023-11-10 15:58:12|104|2|C/In
2023-11-10 17:27:41|104|4|C/Out
2023-11-13 07:35:50|104|2|C/In
2023-11-13 07:36:29|104|4|C/Out
2023-11-13 08:16:45|104|2|C/In
2023-11-13 09:39:46|104|4|C/Out
2023-11-13 09:44:29|104|2|C/In
2023-11-13 11:39:31|104|4|C/Out
2023-11-13 11:51:16|104|2|C/In
2023-11-13 12:32:59|104|4|C/Out
2023-11-13 12:52:12|104|2|C/In
2023-11-13 13:18:09|104|4|C/Out
2023-11-13 13:23:40|104|2|C/In
2023-11-13 13:57:10|104|4|C/Out
2023-11-13 14:03:36|104|2|C/In
2023-11-13 15:38:28|104|4|C/Out
2023-11-13 15:43:10|104|2|C/In
2023-11-13 18:04:40|104|4|C/Out
2023-11-14 08:18:29|104|2|C/In
2023-11-14 09:20:54|104|4|C/Out
2023-11-14 09:26:40|104|2|C/In
2023-11-14 09:50:21|104|4|C/Out
2023-11-14 12:01:09|104|2|C/In
2023-11-14 13:15:29|104|4|C/Out
2023-11-14 13:28:44|104|2|C/In
2023-11-14 13:53:46|104|4|C/Out
2023-11-14 14:02:08|104|2|C/In
2023-11-14 15:29:53|104|4|C/Out
2023-11-14 15:35:17|104|2|C/In
2023-11-14 17:01:35|104|4|C/Out
2023-11-14 17:08:06|104|2|C/In
2023-11-14 18:11:34|104|4|C/Out
2023-11-15 08:47:21|104|2|C/In
2023-11-15 09:22:57|104|4|C/Out
2023-11-15 09:28:24|104|2|C/In
2023-11-15 11:53:19|104|4|C/Out
2023-11-15 11:58:29|104|2|C/In
2023-11-15 13:25:54|104|4|C/Out
2023-11-15 13:40:55|104|2|C/In
2023-11-15 14:02:23|104|4|C/Out
2023-11-15 14:09:04|104|2|C/In
2023-11-15 16:22:05|104|4|C/Out
2023-11-15 16:27:36|104|2|C/In
2023-11-15 18:06:06|104|4|C/Out
2023-11-16 08:40:13|104|2|C/In
2023-11-16 10:58:41|104|4|OverTime I
2023-11-16 12:35:18|104|4|OverTime I
2023-11-16 12:39:35|104|2|C/In
2023-11-16 13:28:34|104|4|OverTime I
2023-11-16 13:34:15|104|2|C/In
2023-11-16 14:01:42|104|4|OverTime I
2023-11-16 14:07:49|104|2|C/In
2023-11-16 16:06:04|104|4|OverTime I
2023-11-16 16:10:07|104|2|C/In
2023-11-16 17:51:57|104|4|OverTime I
2023-11-16 17:57:09|104|2|C/In
2023-11-16 18:11:05|104|4|OverTime I
2023-11-17 07:20:57|104|2|C/In
2023-11-17 07:21:54|104|4|OverTime I
2023-11-17 08:00:39|104|2|C/In
2023-11-17 08:21:48|104|4|OverTime I
2023-11-17 08:24:53|104|2|C/In
2023-11-17 08:43:36|104|4|OverTime I
2023-11-17 11:30:04|104|2|C/In
2023-11-17 11:33:40|104|4|OverTime I
2023-11-17 11:38:27|104|2|C/In
2023-11-17 13:12:18|104|4|OverTime I
2023-11-17 13:19:34|104|2|C/In
2023-11-17 13:54:25|104|4|OverTime I
2023-11-17 14:05:33|104|2|C/In
2023-11-17 15:41:16|104|4|OverTime I
2023-11-17 15:41:59|104|2|C/In
2023-11-17 15:43:13|104|4|OverTime I
2023-11-17 15:47:34|104|2|C/In
2023-11-17 17:15:34|104|4|OverTime I
2023-11-17 17:21:06|104|2|C/In
2023-11-17 18:24:57|104|4|OverTime I
2023-11-20 09:18:38|104|2|C/In
2023-11-20 09:39:37|104|4|OverTime I
2023-11-20 09:45:00|104|2|C/In
2023-11-20 11:07:58|104|4|OverTime I
2023-11-20 11:07:59|104|4|OverTime I
2023-11-20 11:13:42|104|2|C/In
2023-11-20 12:38:23|104|4|OverTime I
2023-11-20 13:28:02|104|4|OverTime I
2023-11-20 13:35:20|104|2|C/In
2023-11-20 14:05:25|104|4|OverTime I
2023-11-20 14:10:55|104|2|C/In
2023-11-20 16:13:47|104|4|OverTime I
2023-11-20 16:19:27|104|2|C/In
2023-11-20 17:27:53|104|4|OverTime I
2023-11-20 17:32:41|104|2|C/In
2023-11-20 18:07:13|104|4|OverTime I
2023-11-21 07:23:44|104|2|C/In
2023-11-21 07:25:33|104|4|OverTime I
2023-11-21 08:10:26|104|2|C/In
2023-11-21 10:06:24|104|4|OverTime I
2023-11-21 10:12:12|104|2|C/In
2023-11-21 11:39:44|104|4|OverTime I
2023-11-21 11:45:36|104|2|C/In
2023-11-21 13:14:55|104|4|OverTime I
2023-11-21 13:30:01|104|2|C/In
2023-11-21 13:57:49|104|4|OverTime I
2023-11-21 14:04:53|104|2|C/In
2023-11-21 15:55:41|104|4|OverTime I
2023-11-21 16:01:45|104|2|C/In
2023-11-21 16:03:49|104|4|OverTime I
2023-11-22 07:24:39|104|2|C/In
2023-11-22 07:26:09|104|4|OverTime I
2023-11-22 08:12:14|104|2|C/In
2023-11-22 08:32:39|104|2|C/In
2023-11-22 09:50:41|104|4|OverTime I
2023-11-22 11:51:17|104|2|C/In
2023-11-22 13:21:03|104|4|OverTime I
2023-11-22 13:21:43|104|2|C/In
2023-11-22 13:48:00|104|4|OverTime I
2023-11-22 13:55:56|104|2|C/In
2023-11-22 16:08:03|104|4|OverTime I
2023-11-22 16:12:56|104|2|C/In
2023-11-22 18:04:25|104|4|OverTime I
2023-11-23 08:12:12|104|2|C/In
2023-11-23 09:21:26|104|4|OverTime I
2023-11-23 09:27:06|104|2|C/In
2023-11-23 11:19:08|104|4|OverTime I
2023-11-23 11:25:18|104|2|C/In
2023-11-23 13:06:00|104|4|OverTime I
2023-11-23 13:14:32|104|2|C/In
2023-11-23 13:15:19|104|4|OverTime I
2023-11-23 13:16:53|104|2|C/In
2023-11-23 14:08:21|104|4|OverTime I
2023-11-23 14:15:13|104|2|C/In
2023-11-23 15:53:32|104|4|OverTime I
2023-11-23 16:04:39|104|2|C/In
2023-11-23 18:06:42|104|4|OverTime I
2023-11-24 07:31:01|104|2|C/In
2023-11-24 07:31:45|104|4|OverTime I
2023-11-24 08:15:24|104|2|C/In
2023-11-24 09:41:16|104|4|OverTime I
2023-11-24 09:46:58|104|2|C/In
2023-11-24 11:38:30|104|2|C/In
2023-11-24 12:23:34|104|4|OverTime I
2023-11-24 12:24:25|104|2|C/In
2023-11-24 13:07:14|104|4|OverTime I
2023-11-24 13:25:58|104|2|C/In
2023-11-24 13:49:19|104|4|OverTime I
2023-11-24 14:10:11|104|2|C/In
2023-11-24 15:33:52|104|4|OverTime I
2023-11-24 15:39:58|104|2|C/In
2023-11-24 17:28:54|104|4|OverTime I
2023-11-24 17:32:17|104|4|OverTime I
2023-11-24 17:37:27|104|2|C/In
2023-11-24 18:09:01|104|4|OverTime I
2023-11-27 08:15:52|104|2|C/In
2023-11-27 08:29:28|104|4|OverTime I
2023-11-27 08:33:01|104|2|C/In
2023-11-27 09:21:11|104|4|OverTime I
2023-11-27 09:26:04|104|2|C/In
2023-11-27 11:10:23|104|4|OverTime I
2023-11-27 11:15:20|104|2|C/In
2023-11-27 12:34:20|104|4|OverTime I
2023-11-27 12:51:04|104|2|C/In
2023-11-27 13:19:17|104|4|OverTime I
2023-11-27 13:25:34|104|2|C/In
2023-11-27 13:47:44|104|4|OverTime I
2023-11-27 14:15:33|104|2|C/In
2023-11-27 15:55:58|104|4|OverTime I
2023-11-27 16:00:47|104|2|C/In
2023-11-27 17:02:58|104|4|OverTime I
2023-11-27 17:08:57|104|2|C/In
2023-11-27 18:05:09|104|4|OverTime I
2023-11-28 08:08:03|104|2|C/In
2023-11-28 08:08:42|104|4|OverTime I
2023-11-28 08:17:22|104|2|C/In
2023-11-28 09:54:15|104|4|OverTime I
2023-11-28 09:59:02|104|2|C/In
2023-11-28 11:57:52|104|4|OverTime I
2023-11-28 12:02:36|104|2|C/In
2023-11-28 12:41:33|104|4|OverTime I
2023-11-28 13:03:37|104|2|C/In
2023-11-28 13:27:12|104|4|OverTime I
2023-11-28 13:34:07|104|2|C/In
2023-11-28 13:59:12|104|4|OverTime I
2023-11-28 14:09:47|104|2|C/In
2023-11-28 15:37:28|104|4|OverTime I
2023-11-28 15:42:36|104|2|C/In
2023-11-28 18:04:59|104|4|OverTime I
2023-11-29 08:42:03|104|2|C/In
2023-11-29 12:45:02|104|4|OverTime I
2023-11-29 13:03:41|104|2|C/In
2023-11-29 13:35:40|104|4|OverTime I
2023-11-29 13:43:28|104|2|C/In
2023-11-29 13:57:33|104|4|OverTime I
2023-11-29 14:06:13|104|2|C/In
2023-11-29 15:43:11|104|4|OverTime I
2023-11-30 09:05:22|104|2|C/In
2023-11-30 10:03:08|104|4|OverTime I
2023-11-30 10:08:59|104|2|C/In
2023-11-30 10:13:05|104|4|OverTime I
2023-11-30 11:07:15|104|2|C/In
2023-11-30 11:37:52|104|4|OverTime I
2023-11-30 11:43:11|104|2|C/In
2023-11-30 12:35:45|104|4|OverTime I
2023-11-30 14:04:04|104|2|C/In
2023-11-30 15:55:10|104|4|OverTime I
2023-11-30 16:02:26|104|2|C/In
2023-11-30 18:17:27|104|4|OverTime I
2023-11-01 08:18:26|116|2|C/In
2023-11-01 11:29:26|116|4|C/Out
2023-11-01 11:30:38|116|2|C/In
2023-11-01 13:46:53|116|4|C/Out
2023-11-01 14:06:22|116|2|C/In
2023-11-01 18:00:06|116|4|C/Out
2023-11-02 08:26:46|116|2|C/In
2023-11-02 08:28:29|116|4|C/Out
2023-11-02 08:33:06|116|2|C/In
2023-11-02 12:47:45|116|4|C/Out
2023-11-02 14:17:39|116|2|C/In
2023-11-02 18:10:10|116|4|C/Out
2023-11-03 08:12:10|116|2|C/In
2023-11-03 08:16:39|116|4|C/Out
2023-11-03 08:28:07|116|2|C/In
2023-11-03 10:04:48|116|4|C/Out
2023-11-03 10:06:54|116|2|C/In
2023-11-03 12:34:03|116|4|C/Out
2023-11-03 14:18:10|116|2|C/In
2023-11-03 18:03:13|116|4|C/Out
2023-11-06 08:12:06|116|2|C/In
2023-11-06 08:31:06|116|4|C/Out
2023-11-06 08:32:28|116|2|C/In
2023-11-06 10:34:43|116|4|C/Out
2023-11-06 10:45:00|116|2|C/In
2023-11-06 13:09:57|116|4|C/Out
2023-11-06 14:14:37|116|2|C/In
2023-11-06 18:06:30|116|4|C/Out
2023-11-07 08:48:45|116|2|C/In
2023-11-07 09:51:37|116|4|C/Out
2023-11-07 11:51:24|116|2|C/In
2023-11-07 12:34:28|116|4|C/Out
2023-11-07 12:51:02|116|2|C/In
2023-11-07 13:12:20|116|4|C/Out
2023-11-07 13:13:16|116|2|C/In
2023-11-07 13:24:59|116|4|C/Out
2023-11-07 14:13:50|116|2|C/In
2023-11-07 18:20:01|116|4|C/Out
2023-11-08 08:18:34|116|2|C/In
2023-11-08 10:26:49|116|4|C/Out
2023-11-08 10:27:20|116|2|C/In
2023-11-08 12:34:46|116|4|C/Out
2023-11-08 12:52:58|116|2|C/In
2023-11-08 13:29:20|116|4|C/Out
2023-11-08 14:05:03|116|2|C/In
2023-11-08 18:06:00|116|4|C/Out
2023-11-09 08:18:27|116|2|C/In
2023-11-09 08:33:15|116|4|C/Out
2023-11-09 08:33:20|116|2|C/In
2023-11-09 15:58:40|116|4|C/Out
2023-11-09 16:01:47|116|2|C/In
2023-11-09 17:33:06|116|4|C/Out
2023-11-13 08:25:50|116|2|C/In
2023-11-13 12:33:51|116|4|C/Out
2023-11-13 12:48:10|116|2|C/In
2023-11-13 13:43:37|116|4|C/Out
2023-11-13 14:01:07|116|2|C/In
2023-11-13 14:41:14|116|4|C/Out
2023-11-13 14:42:31|116|2|C/In
2023-11-13 18:19:46|116|4|C/Out
2023-11-13 18:20:07|116|2|C/In
2023-11-13 18:22:25|116|4|C/Out
2023-11-14 08:19:19|116|2|C/In
2023-11-14 13:58:46|116|4|C/Out
2023-11-14 14:06:11|116|2|C/In
2023-11-14 14:15:56|116|4|C/Out
2023-11-14 15:40:25|116|2|C/In
2023-11-14 18:02:37|116|4|C/Out
2023-11-15 08:26:47|116|2|C/In
2023-11-15 13:43:01|116|4|C/Out
2023-11-15 14:01:23|116|2|C/In
2023-11-15 18:04:03|116|4|C/Out
2023-11-16 08:23:54|116|2|C/In
2023-11-16 10:11:07|116|4|OverTime I
2023-11-16 11:50:24|116|2|C/In
2023-11-16 13:15:44|116|4|OverTime I
2023-11-16 14:10:44|116|2|C/In
2023-11-16 16:09:49|116|4|OverTime I
2023-11-16 16:17:18|116|2|C/In
2023-11-16 18:02:48|116|4|OverTime I
2023-11-17 08:30:37|116|2|C/In
2023-11-17 13:29:23|116|4|OverTime I
2023-11-17 13:32:53|116|2|C/In
2023-11-17 14:11:31|116|2|C/In
2023-11-17 14:15:35|116|4|OverTime I
2023-11-17 16:30:46|116|2|C/In
2023-11-17 18:00:42|116|4|OverTime I
2023-11-20 08:22:21|116|2|C/In
2023-11-20 11:45:17|116|4|OverTime I
2023-11-20 11:50:03|116|2|C/In
2023-11-20 12:54:18|116|4|OverTime I
2023-11-20 12:54:24|116|4|OverTime I
2023-11-20 13:10:34|116|4|OverTime I
2023-11-20 14:05:09|116|2|C/In
2023-11-20 18:05:45|116|4|OverTime I
2023-11-21 08:01:30|116|2|C/In
2023-11-21 12:36:01|116|4|OverTime I
2023-11-21 12:59:33|116|2|C/In
2023-11-21 18:04:45|116|4|OverTime I
2023-11-23 08:54:28|116|2|C/In
2023-11-23 13:46:16|116|4|OverTime I
2023-11-23 13:47:28|116|2|C/In
2023-11-23 13:54:42|116|4|OverTime I
2023-11-23 14:06:04|116|2|C/In
2023-11-23 18:04:36|116|4|OverTime I
2023-11-24 08:25:34|116|2|C/In
2023-11-24 13:35:19|116|4|OverTime I
2023-11-24 14:09:34|116|2|C/In
2023-11-24 16:57:08|116|4|OverTime I
2023-11-27 08:39:57|116|2|C/In
2023-11-27 09:44:36|116|4|OverTime I
2023-11-27 10:18:31|116|2|C/In
2023-11-27 13:08:07|116|4|OverTime I
2023-11-27 13:58:33|116|2|C/In
2023-11-27 18:04:48|116|4|OverTime I
2023-11-28 08:33:32|116|2|C/In
2023-11-28 13:27:07|116|4|OverTime I
2023-11-28 14:05:57|116|2|C/In
2023-11-28 17:41:24|116|4|OverTime I
2023-11-29 08:32:32|116|2|C/In
2023-11-29 13:33:05|116|4|OverTime I
2023-11-29 14:00:44|116|2|C/In
2023-11-29 18:06:49|116|4|OverTime I
2023-11-30 08:38:31|116|2|C/In
2023-11-30 13:30:38|116|4|OverTime I
2023-11-30 14:05:17|116|2|C/In
2023-11-30 18:06:55|116|4|OverTime I
2023-11-01 13:13:40|124|2|C/In
2023-11-01 14:45:39|124|4|C/Out
2023-11-01 14:46:09|124|2|C/In
2023-11-01 18:05:22|124|4|C/Out
2023-11-02 07:43:20|124|2|C/In
2023-11-02 08:36:13|124|4|C/Out
2023-11-02 08:39:11|124|2|C/In
2023-11-02 11:50:23|124|4|C/Out
2023-11-02 11:59:21|124|2|C/In
2023-11-02 12:36:34|124|4|C/Out
2023-11-02 14:20:53|124|2|C/In
2023-11-02 17:54:15|124|4|C/Out
2023-11-06 07:47:25|124|2|C/In
2023-11-06 08:04:35|124|4|C/Out
2023-11-06 08:06:12|124|2|C/In
2023-11-06 12:37:20|124|4|C/Out
2023-11-06 13:29:44|124|2|C/In
2023-11-06 17:55:04|124|4|C/Out
2023-11-07 07:47:29|124|2|C/In
2023-11-07 09:51:18|124|4|C/Out
2023-11-07 11:10:37|124|2|C/In
2023-11-07 13:07:54|124|4|C/Out
2023-11-07 13:56:59|124|2|C/In
2023-11-07 17:53:36|124|4|C/Out
2023-11-08 07:48:03|124|2|C/In
2023-11-08 14:53:36|124|4|C/Out
2023-11-08 14:55:11|124|2|C/In
2023-11-08 17:51:18|124|4|C/Out
2023-11-09 07:42:42|124|2|C/In
2023-11-09 10:36:50|124|4|C/Out
2023-11-09 10:38:57|124|2|C/In
2023-11-09 10:43:24|124|4|C/Out
2023-11-09 10:44:54|124|2|C/In
2023-11-09 10:44:56|124|2|C/In
2023-11-09 13:02:10|124|4|C/Out
2023-11-09 13:03:33|124|2|C/In
2023-11-09 17:50:40|124|4|C/Out
2023-11-10 07:37:39|124|2|C/In
2023-11-10 13:26:36|124|4|C/Out
2023-11-10 13:36:12|124|2|C/In
2023-11-10 15:13:29|124|4|C/Out
2023-11-10 15:16:03|124|2|C/In
2023-11-10 17:47:40|124|4|C/Out
2023-11-13 07:40:36|124|2|C/In
2023-11-13 11:01:19|124|4|C/Out
2023-11-13 13:04:51|124|4|C/Out
2023-11-13 13:34:28|124|2|C/In
2023-11-13 17:50:32|124|4|C/Out
2023-11-14 07:48:55|124|2|C/In
2023-11-14 09:35:38|124|4|C/Out
2023-11-14 09:53:46|124|2|C/In
2023-11-14 13:43:24|124|4|C/Out
2023-11-14 13:49:41|124|2|C/In
2023-11-14 17:47:56|124|4|C/Out
2023-11-15 08:05:12|124|2|C/In
2023-11-15 10:10:21|124|4|C/Out
2023-11-15 10:10:45|124|2|C/In
2023-11-15 17:49:43|124|4|C/Out
2023-11-16 07:41:42|124|2|C/In
2023-11-16 11:59:09|124|2|C/In
2023-11-16 12:39:34|124|4|OverTime I
2023-11-16 13:25:27|124|2|C/In
2023-11-16 13:54:08|124|4|OverTime I
2023-11-16 14:01:51|124|2|C/In
2023-11-16 18:03:39|124|4|OverTime I
2023-11-17 07:47:36|124|2|C/In
2023-11-17 12:39:11|124|4|OverTime I
2023-11-17 13:33:40|124|2|C/In
2023-11-17 13:56:34|124|4|OverTime I
2023-11-17 14:32:26|124|2|C/In
2023-11-17 17:50:16|124|4|OverTime I
2023-11-20 07:45:00|124|2|C/In
2023-11-20 13:13:15|124|4|OverTime I
2023-11-20 13:31:27|124|2|C/In
2023-11-20 17:52:56|124|4|OverTime I
2023-11-21 07:39:08|124|2|C/In
2023-11-21 09:44:18|124|4|OverTime I
2023-11-21 10:23:20|124|2|C/In
2023-11-21 10:43:31|124|4|OverTime I
2023-11-21 10:44:42|124|2|C/In
2023-11-21 12:37:42|124|4|OverTime I
2023-11-21 12:40:26|124|2|C/In
2023-11-21 17:50:05|124|4|OverTime I
2023-11-22 07:41:17|124|2|C/In
2023-11-22 11:28:44|124|4|OverTime I
2023-11-22 11:29:16|124|2|C/In
2023-11-22 12:18:20|124|4|OverTime I
2023-11-22 12:18:57|124|2|C/In
2023-11-22 13:01:10|124|4|OverTime I
2023-11-22 14:04:31|124|2|C/In
2023-11-22 17:51:35|124|4|OverTime I
2023-11-23 07:44:02|124|2|C/In
2023-11-23 17:45:46|124|4|OverTime I
2023-11-24 07:33:55|124|2|C/In
2023-11-24 07:33:56|124|2|C/In
2023-11-24 07:51:45|124|4|OverTime I
2023-11-24 07:53:03|124|2|C/In
2023-11-24 10:16:19|124|4|OverTime I
2023-11-24 10:18:33|124|2|C/In
2023-11-24 13:06:07|124|4|OverTime I
2023-11-24 13:34:02|124|2|C/In
2023-11-24 13:34:15|124|2|C/In
2023-11-24 18:08:26|124|4|OverTime I
2023-11-27 07:41:14|124|2|C/In
2023-11-27 08:03:38|124|4|OverTime I
2023-11-27 08:04:30|124|2|C/In
2023-11-27 17:49:29|124|4|OverTime I
2023-11-28 07:43:05|124|2|C/In
2023-11-28 17:48:01|124|4|OverTime I
2023-11-29 07:57:40|124|2|C/In
2023-11-29 10:56:22|124|4|OverTime I
2023-11-29 10:59:17|124|2|C/In
2023-11-29 17:54:03|124|4|OverTime I
2023-11-30 07:46:25|124|2|C/In
2023-11-30 13:16:46|124|4|OverTime I
2023-11-30 13:16:48|124|4|OverTime I
2023-11-30 13:54:19|124|2|C/In
2023-11-30 13:57:18|124|4|OverTime I
2023-11-30 13:58:50|124|2|C/In
2023-11-30 13:58:51|124|2|C/In
2023-11-30 17:42:59|124|4|OverTime I
2023-11-06 08:35:26|128|2|C/In
2023-11-06 09:14:58|128|4|C/Out
2023-11-06 09:21:06|128|2|C/In
2023-11-06 11:11:21|128|4|C/Out
2023-11-06 11:16:34|128|2|C/In
2023-11-06 13:13:41|128|4|C/Out
2023-11-06 13:37:12|128|2|C/In
2023-11-06 14:01:04|128|4|C/Out
2023-11-06 14:07:54|128|2|C/In
2023-11-06 15:51:38|128|4|C/Out
2023-11-06 15:57:37|128|2|C/In
2023-11-06 17:31:44|128|4|C/Out
2023-11-06 17:36:11|128|2|C/In
2023-11-06 18:10:22|128|4|C/Out
2023-11-06 18:17:51|128|4|C/Out
2023-11-07 09:00:10|128|2|C/In
2023-11-07 10:00:26|128|4|C/Out
2023-11-07 10:06:22|128|2|C/In
2023-11-07 11:39:41|128|2|C/In
2023-11-07 13:07:43|128|4|C/Out
2023-11-07 13:21:17|128|2|C/In
2023-11-07 14:04:30|128|4|C/Out
2023-11-07 14:10:32|128|2|C/In
2023-11-07 15:52:54|128|4|C/Out
2023-11-07 15:58:21|128|2|C/In
2023-11-07 17:21:16|128|4|C/Out
2023-11-07 17:27:29|128|2|C/In
2023-11-07 18:11:16|128|4|C/Out
2023-11-08 08:48:01|128|2|C/In
2023-11-08 09:51:51|128|4|C/Out
2023-11-08 09:57:53|128|2|C/In
2023-11-08 12:58:06|128|4|C/Out
2023-11-08 13:09:39|128|2|C/In
2023-11-08 13:53:53|128|4|C/Out
2023-11-08 13:59:34|128|2|C/In
2023-11-08 15:52:37|128|4|C/Out
2023-11-08 15:57:37|128|2|C/In
2023-11-08 18:06:32|128|4|C/Out
2023-11-09 08:44:27|128|2|C/In
2023-11-09 10:50:42|128|4|C/Out
2023-11-09 10:57:50|128|2|C/In
2023-11-09 13:14:02|128|4|C/Out
2023-11-09 13:30:35|128|2|C/In
2023-11-09 14:01:22|128|4|C/Out
2023-11-09 14:10:21|128|2|C/In
2023-11-09 15:52:38|128|4|C/Out
2023-11-09 15:58:12|128|2|C/In
2023-11-09 17:50:12|128|4|C/Out
2023-11-14 08:38:09|128|2|C/In
2023-11-14 09:20:51|128|4|C/Out
2023-11-14 09:26:44|128|2|C/In
2023-11-14 09:50:17|128|4|C/Out
2023-11-14 12:01:12|128|2|C/In
2023-11-14 12:41:18|128|4|C/Out
2023-11-14 12:43:45|128|2|C/In
2023-11-14 13:15:24|128|4|C/Out
2023-11-14 13:28:47|128|2|C/In
2023-11-14 13:53:43|128|4|C/Out
2023-11-14 14:02:11|128|2|C/In
2023-11-14 15:29:55|128|4|C/Out
2023-11-14 15:35:23|128|2|C/In
2023-11-14 17:01:31|128|4|C/Out
2023-11-14 17:08:09|128|2|C/In
2023-11-14 18:03:35|128|4|C/Out
2023-11-15 08:33:41|128|2|C/In
2023-11-15 10:46:53|128|4|C/Out
2023-11-15 10:51:35|128|2|C/In
2023-11-15 13:25:51|128|4|C/Out
2023-11-15 13:25:52|128|4|C/Out
2023-11-15 13:40:51|128|2|C/In
2023-11-15 14:02:20|128|4|C/Out
2023-11-15 14:09:06|128|2|C/In
2023-11-15 14:46:03|128|4|C/Out
2023-11-15 16:40:20|128|2|C/In
2023-11-15 16:43:55|128|4|C/Out
2023-11-15 16:48:37|128|2|C/In
2023-11-15 17:53:21|128|4|C/Out
2023-11-20 08:43:26|128|2|C/In
2023-11-20 09:39:33|128|4|OverTime I
2023-11-20 09:45:14|128|2|C/In
2023-11-20 09:53:58|128|4|OverTime I
2023-11-20 11:00:20|128|2|C/In
2023-11-20 12:38:19|128|4|OverTime I
2023-11-20 13:27:59|128|4|OverTime I
2023-11-20 13:35:26|128|2|C/In
2023-11-20 14:05:21|128|4|OverTime I
2023-11-20 16:13:54|128|4|OverTime I
2023-11-20 16:19:25|128|2|C/In
2023-11-20 18:04:56|128|4|OverTime I
2023-11-21 08:42:00|128|2|C/In
2023-11-21 10:06:22|128|4|OverTime I
2023-11-21 10:12:16|128|2|C/In
2023-11-21 11:39:41|128|4|OverTime I
2023-11-21 11:45:31|128|2|C/In
2023-11-21 13:14:57|128|4|OverTime I
2023-11-21 13:30:07|128|2|C/In
2023-11-21 13:57:43|128|4|OverTime I
2023-11-21 14:04:57|128|2|C/In
2023-11-21 15:54:24|128|4|OverTime I
2023-11-22 08:40:55|128|2|C/In
2023-11-22 09:50:14|128|4|OverTime I
2023-11-22 11:46:59|128|2|C/In
2023-11-22 13:47:54|128|4|OverTime I
2023-11-22 13:55:49|128|2|C/In
2023-11-22 16:07:56|128|4|OverTime I
2023-11-22 16:13:00|128|2|C/In
2023-11-22 18:31:59|128|4|OverTime I
2023-11-23 08:44:39|128|2|C/In
