Date/Temps|Matricule|MACHINE|E/S
2023-10-09 11:24:38|104|2|C/In
2023-10-09 11:27:01|104|4|C/In
2023-10-09 13:13:03|104|4|C/In
2023-10-09 13:37:17|104|2|C/In
2023-10-09 15:42:28|104|2|C/In
2023-10-09 15:42:58|104|4|C/In
2023-10-09 17:18:19|104|2|C/In
2023-10-09 17:21:31|104|4|C/In
2023-10-09 18:01:21|104|4|C/In
2023-10-10 08:36:59|104|2|C/In
2023-10-10 09:08:41|104|2|C/In
2023-10-10 09:15:44|104|4|C/In
2023-10-10 10:51:22|104|2|C/In
2023-10-10 10:53:29|104|4|C/In
2023-10-10 11:56:31|104|2|C/In
2023-10-10 11:58:24|104|4|C/In
2023-10-10 12:30:52|104|2|C/In
2023-10-10 12:37:36|104|4|C/In
2023-10-10 13:14:00|104|4|C/In
2023-10-10 13:22:18|104|2|C/In
2023-10-10 15:53:23|104|2|C/In
2023-10-10 15:56:11|104|4|C/In
2023-10-10 17:34:04|104|2|C/In
2023-10-10 17:36:15|104|4|C/In
2023-10-10 18:10:39|104|4|C/In
2023-10-11 07:56:29|104|2|C/In
2023-10-11 09:34:32|104|2|C/In
2023-10-11 09:37:08|104|4|C/In
2023-10-11 12:36:22|104|4|C/In
2023-10-11 14:24:03|104|2|C/In
2023-10-11 16:10:55|104|2|C/In
2023-10-11 16:12:24|104|4|C/In
2023-10-11 17:42:18|104|2|C/In
2023-10-11 17:44:36|104|4|C/In
2023-10-11 18:06:46|104|4|C/In
2023-10-12 07:04:18|104|2|C/In
2023-10-12 07:12:49|104|4|C/In
2023-10-12 07:58:08|104|2|C/In
2023-10-12 09:10:03|104|2|C/In
2023-10-12 09:12:22|104|4|C/In
2023-10-12 09:51:35|104|4|C/In
2023-10-12 11:49:53|104|2|C/In
2023-10-12 11:56:09|104|2|C/In
2023-10-12 11:58:07|104|4|C/In
2023-10-12 12:54:53|104|4|C/In
2023-10-12 13:02:38|104|2|C/In
2023-10-12 14:05:35|104|2|C/In
2023-10-12 14:08:03|104|4|C/In
2023-10-12 15:16:41|104|4|C/In
2023-10-13 07:17:55|104|2|C/In
2023-10-13 07:26:22|104|4|C/In
2023-10-13 08:04:58|104|2|C/In
2023-10-13 08:50:15|104|2|C/In
2023-10-13 08:57:29|104|4|C/In
2023-10-13 10:29:44|104|2|C/In
2023-10-13 10:33:01|104|4|C/In
2023-10-13 10:53:07|104|4|C/In
2023-10-13 12:26:09|104|2|C/In
2023-10-13 13:09:18|104|4|C/In
2023-10-13 13:23:27|104|2|C/In
2023-10-13 16:00:30|104|2|C/In
2023-10-13 16:02:13|104|4|C/In
2023-10-13 18:19:05|104|4|C/In
2023-10-16 07:55:24|104|2|C/In
2023-10-16 08:58:38|104|2|C/In
2023-10-16 09:01:22|104|4|C/In
2023-10-16 11:04:08|104|2|C/In
2023-10-16 11:06:12|104|4|C/In
2023-10-16 12:30:47|104|4|C/In
2023-10-16 13:45:24|104|2|C/In
2023-10-16 16:37:28|104|2|C/In
2023-10-16 16:41:25|104|4|C/In
2023-10-16 18:05:05|104|4|C/In
2023-10-17 07:55:45|104|2|C/In
2023-10-17 08:01:30|104|2|C/In
2023-10-17 08:04:37|104|4|C/In
2023-10-17 09:31:38|104|2|C/In
2023-10-17 09:34:18|104|4|C/In
2023-10-17 10:54:50|104|2|C/In
2023-10-17 10:57:47|104|4|C/In
2023-10-17 13:11:19|104|4|C/In
2023-10-17 13:17:55|104|2|C/In
2023-10-17 13:54:54|104|2|C/In
2023-10-17 13:56:39|104|4|C/In
2023-10-17 14:48:38|104|2|C/In
2023-10-17 14:56:00|104|4|C/In
2023-10-17 15:24:20|104|2|C/In
2023-10-17 15:27:40|104|4|C/In
2023-10-17 17:03:08|104|2|C/In
2023-10-17 17:05:45|104|4|C/In
2023-10-17 18:02:10|104|4|C/In
2023-10-18 07:52:11|104|2|C/In
2023-10-18 08:07:59|104|2|C/In
2023-10-18 08:11:47|104|4|C/In
2023-10-18 08:45:29|104|4|C/In
2023-10-19 08:41:05|104|2|C/In
2023-10-19 09:20:34|104|4|C/In
2023-10-19 09:21:48|104|2|C/In
2023-10-19 10:53:18|104|2|C/In
2023-10-19 10:56:21|104|4|C/In
2023-10-19 13:12:40|104|4|C/In
2023-10-19 13:15:39|104|2|C/In
2023-10-19 13:56:14|104|2|C/In
2023-10-19 13:58:34|104|4|C/In
2023-10-19 15:07:43|104|2|C/In
2023-10-19 15:10:19|104|4|C/In
2023-10-19 15:10:40|104|4|C/In
2023-10-19 15:53:19|104|2|C/In
2023-10-19 15:54:35|104|4|C/In
2023-10-19 17:34:31|104|2|C/In
2023-10-19 17:37:00|104|4|C/In
2023-10-19 18:08:39|104|4|C/In
2023-10-20 06:55:59|104|2|C/In
2023-10-20 07:04:17|104|4|C/In
2023-10-20 07:55:18|104|2|C/In
2023-10-20 10:02:43|104|2|C/In
2023-10-20 10:04:46|104|4|C/In
2023-10-20 11:55:56|104|2|C/In
2023-10-20 11:58:51|104|4|C/In
2023-10-20 13:25:27|104|4|C/In
2023-10-20 13:45:19|104|2|C/In
2023-10-20 15:48:23|104|2|C/In
2023-10-20 15:50:47|104|4|C/In
2023-10-20 18:12:32|104|4|C/In
2023-10-23 07:19:14|104|2|C/In
2023-10-23 07:28:37|104|4|C/In
2023-10-23 07:46:42|104|2|C/In
2023-10-23 09:33:40|104|2|C/In
2023-10-23 09:36:05|104|4|C/In
2023-10-23 11:35:07|104|2|C/In
2023-10-23 11:36:08|104|4|C/In
2023-10-23 12:54:20|104|4|C/In
2023-10-23 13:04:59|104|2|C/In
2023-10-23 13:46:54|104|4|C/In
2023-10-23 13:47:12|104|2|C/In
2023-10-23 16:42:08|104|4|C/In
2023-10-23 16:47:43|104|2|C/In
2023-10-23 18:05:59|104|4|C/In
2023-10-24 08:06:04|104|2|C/In
2023-10-24 10:49:25|104|4|C/In
2023-10-24 10:54:05|104|2|C/In
2023-10-24 12:38:10|104|4|C/In
2023-10-24 12:48:05|104|2|C/In
2023-10-24 13:23:14|104|4|C/In
2023-10-24 13:32:29|104|2|C/In
2023-10-24 13:54:36|104|4|C/In
2023-10-24 14:00:36|104|2|C/In
2023-10-24 16:25:43|104|4|C/In
2023-10-24 16:30:25|104|2|C/In
2023-10-24 17:25:11|104|4|C/In
2023-10-24 17:31:17|104|2|C/In
2023-10-24 18:05:04|104|4|C/In
2023-10-25 08:20:22|104|2|C/In
2023-10-25 09:19:43|104|4|C/In
2023-10-25 09:24:34|104|2|C/In
2023-10-25 10:46:57|104|4|C/In
2023-10-25 10:52:19|104|2|C/In
2023-10-25 12:42:30|104|4|C/In
2023-10-25 12:50:41|104|2|C/In
2023-10-25 13:05:29|104|4|C/In
2023-10-25 13:17:01|104|2|C/In
2023-10-25 13:48:48|104|4|C/In
2023-10-25 16:03:28|104|2|C/In
2023-10-25 16:05:27|104|4|C/In
2023-10-25 16:11:09|104|2|C/In
2023-10-25 18:03:54|104|4|C/In
2023-10-26 08:36:29|104|2|C/In
2023-10-26 10:12:21|104|4|C/In
2023-10-26 10:18:29|104|2|C/In
2023-10-26 11:49:50|104|4|C/In
2023-10-26 11:54:05|104|2|C/In
2023-10-26 13:16:57|104|4|C/In
2023-10-26 13:24:13|104|2|C/In
2023-10-26 14:05:49|104|4|C/In
2023-10-26 14:12:44|104|2|C/In
2023-10-26 15:39:27|104|4|C/In
2023-10-26 15:44:31|104|2|C/In
2023-10-26 17:00:55|104|4|C/In
2023-10-26 17:06:10|104|2|C/In
2023-10-26 18:09:25|104|4|C/In
2023-10-27 08:56:22|104|2|C/In
2023-10-27 09:15:08|104|4|OverTime O
2023-10-27 09:20:21|104|2|C/In
2023-10-27 10:28:07|104|4|OverTime O
2023-10-27 10:34:21|104|2|C/In
2023-10-27 11:39:59|104|4|OverTime O
2023-10-27 11:45:49|104|2|C/In
2023-10-27 12:39:24|104|4|OverTime O
2023-10-27 12:48:24|104|2|C/In
2023-10-27 13:18:05|104|4|OverTime O
2023-10-27 13:25:24|104|2|C/In
2023-10-27 13:54:41|104|4|OverTime O
2023-10-27 14:01:59|104|2|C/In
2023-10-27 15:57:57|104|4|C/Out
2023-10-27 16:03:15|104|2|C/In
2023-10-27 18:08:22|104|4|C/Out
2023-10-30 08:10:38|104|2|C/In
2023-10-30 09:36:29|104|4|C/Out
2023-10-30 09:41:39|104|2|C/In
2023-10-30 11:15:11|104|4|C/Out
2023-10-30 11:20:20|104|2|C/In
2023-10-30 12:36:15|104|4|C/Out
2023-10-30 12:47:13|104|2|C/In
2023-10-30 13:15:33|104|4|C/Out
2023-10-30 13:21:44|104|2|C/In
2023-10-30 14:04:29|104|4|C/Out
2023-10-30 14:10:51|104|2|C/In
2023-10-30 14:28:44|104|4|C/Out
2023-10-30 15:19:42|104|2|C/In
2023-10-30 15:54:46|104|4|C/Out
2023-10-30 16:00:17|104|2|C/In
2023-10-30 18:09:12|104|4|C/Out
2023-10-31 08:07:02|104|2|C/In
2023-10-31 09:30:53|104|4|C/Out
2023-10-31 09:35:52|104|2|C/In
2023-10-31 11:03:07|104|4|C/Out
2023-10-31 11:08:15|104|2|C/In
2023-10-31 12:37:43|104|4|C/Out
2023-10-31 12:45:53|104|2|C/In
2023-10-31 13:11:24|104|4|C/Out
2023-10-31 13:17:57|104|2|C/In
2023-10-31 13:53:50|104|4|C/Out
2023-10-31 14:08:25|104|2|C/In
2023-10-31 15:38:09|104|4|C/Out
2023-10-31 15:43:25|104|2|C/In
2023-10-31 16:59:46|104|4|C/Out
2023-10-31 17:05:55|104|2|C/In
2023-10-31 18:02:45|104|4|C/Out
2023-10-02 08:32:36|116|2|C/In
2023-10-02 09:01:02|116|4|C/In
2023-10-05 08:20:42|116|2|C/In
2023-10-05 08:24:01|116|2|C/In
2023-10-05 08:30:39|116|4|C/In
2023-10-05 12:33:17|116|4|C/In
2023-10-05 12:44:38|116|2|C/In
2023-10-05 17:58:36|116|4|C/In
2023-10-09 08:08:57|116|2|C/In
2023-10-09 13:11:44|116|4|C/In
2023-10-09 13:59:57|116|2|C/In
2023-10-09 17:59:35|116|4|C/In
2023-10-10 08:07:32|116|2|C/In
2023-10-10 13:22:46|116|4|C/In
2023-10-10 14:00:38|116|2|C/In
2023-10-10 17:59:30|116|4|C/In
2023-10-11 08:17:56|116|2|C/In
2023-10-11 13:14:04|116|4|C/In
2023-10-11 13:27:58|116|2|C/In
2023-10-11 17:59:08|116|4|C/In
2023-10-12 08:13:21|116|2|C/In
2023-10-12 17:58:54|116|4|C/In
2023-10-13 08:28:48|116|2|C/In
2023-10-13 12:27:29|116|4|C/In
2023-10-13 12:31:00|116|2|C/In
2023-10-13 13:16:18|116|4|C/In
2023-10-13 13:47:25|116|2|C/In
2023-10-13 17:52:38|116|4|C/In
2023-10-16 08:14:57|116|2|C/In
2023-10-16 12:34:29|116|4|C/In
2023-10-16 12:42:51|116|2|C/In
2023-10-16 17:59:43|116|4|C/In
2023-10-18 07:58:35|116|2|C/In
2023-10-18 11:32:55|116|4|C/In
2023-10-18 11:38:50|116|2|C/In
2023-10-18 12:30:13|116|4|C/In
2023-10-18 12:51:01|116|2|C/In
2023-10-18 14:52:25|116|2|C/In
2023-10-18 14:55:46|116|4|C/In
2023-10-18 17:59:03|116|4|C/In
2023-10-19 07:57:59|116|2|C/In
2023-10-19 09:17:17|116|2|C/In
2023-10-19 09:20:25|116|4|C/In
2023-10-19 12:29:58|116|4|C/In
2023-10-19 12:32:03|116|2|C/In
2023-10-19 13:01:36|116|4|C/In
2023-10-19 13:53:13|116|2|C/In
2023-10-19 17:04:32|116|4|C/In
2023-10-20 07:49:58|116|2|C/In
2023-10-20 11:18:56|116|2|C/In
2023-10-20 11:24:18|116|4|C/In
2023-10-20 12:27:21|116|4|C/In
2023-10-20 14:02:43|116|2|C/In
2023-10-20 17:50:47|116|4|C/In
2023-10-23 08:01:25|116|2|C/In
2023-10-23 13:37:25|116|4|C/In
2023-10-23 13:40:08|116|2|C/In
2023-10-23 17:05:09|116|4|C/In
2023-10-24 08:11:00|116|2|C/In
2023-10-24 09:29:07|116|4|C/In
2023-10-24 09:33:55|116|2|C/In
2023-10-24 10:03:17|116|4|C/In
2023-10-24 10:04:56|116|2|C/In
2023-10-24 13:49:56|116|4|C/In
2023-10-24 13:58:49|116|2|C/In
2023-10-24 18:02:32|116|4|C/In
2023-10-25 08:14:06|116|2|C/In
2023-10-25 08:18:35|116|4|C/In
2023-10-25 08:31:03|116|2|C/In
2023-10-25 10:30:06|116|4|C/In
2023-10-25 14:15:17|116|2|C/In
2023-10-25 18:04:12|116|4|C/In
2023-10-26 08:11:21|116|2|C/In
2023-10-26 12:55:48|116|4|C/In
2023-10-26 14:11:54|116|2|C/In
2023-10-26 18:04:07|116|4|C/In
2023-10-26 18:05:17|116|2|C/In
2023-10-26 18:07:39|116|4|C/In
2023-10-27 08:30:29|116|2|C/In
2023-10-27 10:40:23|116|4|OverTime O
2023-10-27 10:44:01|116|2|C/In
2023-10-27 12:42:50|116|4|OverTime O
2023-10-27 15:11:43|116|2|C/In
2023-10-27 17:55:50|116|4|C/Out
2023-10-30 08:05:00|116|2|C/In
2023-10-30 12:36:46|116|4|C/Out
2023-10-30 12:56:44|116|2|C/In
2023-10-30 13:36:26|116|4|C/Out
2023-10-30 13:45:18|116|2|C/In
2023-10-30 14:26:57|116|4|C/Out
2023-10-30 15:19:47|116|2|C/In
2023-10-30 18:08:48|116|4|C/Out
2023-10-31 08:19:56|116|2|C/In
2023-10-31 09:44:15|116|4|C/Out
2023-10-31 11:08:39|116|2|C/In
2023-10-31 12:36:43|116|4|C/Out
2023-10-31 13:00:24|116|2|C/In
2023-10-31 13:36:54|116|4|C/Out
2023-10-31 14:15:57|116|2|C/In
2023-10-31 18:02:00|116|4|C/Out
2023-10-02 07:42:15|124|2|C/In
2023-10-02 13:14:47|124|4|C/In
2023-10-02 13:35:45|124|2|C/In
2023-10-02 13:36:04|124|2|C/In
2023-10-02 17:51:12|124|4|C/In
2023-10-03 07:25:13|124|2|C/In
2023-10-03 13:40:48|124|4|C/In
2023-10-03 14:02:50|124|2|C/In
2023-10-03 17:56:24|124|4|C/In
2023-10-04 07:36:33|124|2|C/In
2023-10-04 12:54:34|124|4|C/In
2023-10-04 13:52:07|124|2|C/In
2023-10-04 17:45:16|124|2|C/In
2023-10-04 17:50:19|124|4|C/In
2023-10-04 17:53:26|124|4|C/In
2023-10-05 07:37:15|124|2|C/In
2023-10-05 09:03:10|124|4|C/In
2023-10-05 09:04:11|124|2|C/In
2023-10-05 13:51:31|124|4|C/In
2023-10-05 16:40:08|124|2|C/In
2023-10-05 17:46:07|124|4|C/In
2023-10-06 07:29:00|124|2|C/In
2023-10-06 09:50:15|124|2|C/In
2023-10-06 09:56:37|124|4|C/In
2023-10-06 17:53:57|124|4|C/In
2023-10-10 07:31:42|124|2|C/In
2023-10-10 13:09:10|124|4|C/In
2023-10-10 13:21:30|124|2|C/In
2023-10-10 17:48:40|124|4|C/In
2023-10-13 07:30:14|124|2|C/In
2023-10-13 13:06:29|124|2|C/In
2023-10-13 13:11:52|124|4|C/In
2023-10-13 17:49:05|124|4|C/In
2023-10-16 07:23:28|124|2|C/In
2023-10-16 17:50:05|124|4|C/In
2023-10-17 07:24:36|124|2|C/In
2023-10-17 10:38:35|124|2|C/In
2023-10-17 10:44:27|124|4|C/In
2023-10-17 13:09:29|124|4|C/In
2023-10-17 13:41:23|124|2|C/In
2023-10-17 13:41:24|124|2|C/In
2023-10-17 13:41:25|124|2|C/In
2023-10-17 13:41:26|124|2|C/In
2023-10-17 13:41:27|124|2|C/In
2023-10-17 13:41:32|124|2|C/In
2023-10-17 17:52:09|124|4|C/In
2023-10-18 07:22:55|124|2|C/In
2023-10-18 12:35:19|124|4|C/In
2023-10-18 12:46:25|124|2|C/In
2023-10-18 13:29:53|124|4|C/In
2023-10-18 13:52:02|124|2|C/In
2023-10-18 17:53:44|124|4|C/In
2023-10-19 07:40:27|124|2|C/In
2023-10-19 12:30:10|124|4|C/In
2023-10-19 12:30:11|124|4|C/In
2023-10-19 13:08:15|124|2|C/In
2023-10-19 17:51:37|124|4|C/In
2023-10-20 07:33:00|124|2|C/In
2023-10-20 07:52:31|124|2|C/In
2023-10-20 13:18:08|124|4|C/In
2023-10-20 13:37:16|124|2|C/In
2023-10-20 14:00:14|124|2|C/In
2023-10-20 14:00:27|124|4|C/In
2023-10-20 14:00:59|124|4|C/In
2023-10-20 17:50:45|124|4|C/In
2023-10-23 07:44:03|124|2|C/In
2023-10-23 09:33:10|124|4|C/In
2023-10-23 10:16:35|124|2|C/In
2023-10-23 12:55:38|124|4|C/In
2023-10-23 13:29:40|124|2|C/In
2023-10-23 17:55:05|124|4|C/In
2023-10-24 07:41:29|124|2|C/In
2023-10-24 13:14:16|124|4|C/In
2023-10-24 13:38:40|124|2|C/In
2023-10-24 16:33:04|124|4|C/In
2023-10-24 16:33:13|124|2|C/In
2023-10-24 16:33:14|124|2|C/In
2023-10-24 17:51:34|124|4|C/In
2023-10-25 07:42:27|124|2|C/In
2023-10-25 13:08:49|124|4|C/In
2023-10-25 13:16:20|124|2|C/In
2023-10-25 17:58:54|124|4|C/In
2023-10-26 07:38:20|124|2|C/In
2023-10-26 07:46:14|124|4|C/In
2023-10-26 08:00:57|124|2|C/In
2023-10-26 13:21:38|124|4|C/In
2023-10-26 14:17:27|124|2|C/In
2023-10-26 17:56:01|124|4|C/In
2023-10-26 17:56:44|124|2|C/In
2023-10-26 17:56:45|124|2|C/In
2023-10-26 17:58:06|124|4|C/In
2023-10-27 07:43:26|124|2|C/In
2023-10-27 12:54:20|124|4|OverTime O
2023-10-27 13:24:20|124|2|C/In
2023-10-27 15:37:41|124|4|C/Out
2023-10-27 15:39:43|124|2|C/In
2023-10-27 17:58:15|124|4|C/Out
2023-10-30 07:49:20|124|2|C/In
2023-10-30 17:49:52|124|4|C/Out
2023-10-31 07:41:23|124|2|C/In
2023-10-31 14:37:26|124|4|C/Out
2023-10-31 14:38:34|124|2|C/In
2023-10-31 17:03:06|124|4|C/Out
2023-10-04 08:26:11|128|2|C/In
2023-10-04 09:09:18|128|2|C/In
2023-10-04 09:09:56|128|4|C/In
2023-10-04 11:07:47|128|2|C/In
2023-10-04 11:10:35|128|4|C/In
2023-10-04 12:38:29|128|4|C/In
2023-10-04 12:52:06|128|2|C/In
2023-10-04 13:33:59|128|4|C/In
2023-10-04 13:41:56|128|2|C/In
2023-10-04 18:05:34|128|4|C/In
2023-10-05 08:23:26|128|2|C/In
2023-10-05 11:02:50|128|2|C/In
2023-10-05 11:04:58|128|4|C/In
2023-10-05 13:04:06|128|4|C/In
2023-10-05 13:29:01|128|2|C/In
2023-10-05 15:26:21|128|2|C/In
2023-10-05 15:27:58|128|4|C/In
2023-10-05 18:20:29|128|4|C/In
2023-10-06 08:29:44|128|2|C/In
2023-10-06 09:30:30|128|2|C/In
2023-10-06 09:33:42|128|4|C/In
2023-10-06 13:01:37|128|4|C/In
2023-10-06 13:34:17|128|2|C/In
2023-10-06 13:38:36|128|2|C/In
2023-10-06 13:43:03|128|4|C/In
2023-10-06 17:18:25|128|2|C/In
2023-10-06 17:21:02|128|4|C/In
2023-10-06 18:03:52|128|4|C/In
2023-10-09 08:29:33|128|2|C/In
2023-10-09 11:24:42|128|2|C/In
2023-10-09 11:27:03|128|4|C/In
2023-10-09 13:13:00|128|4|C/In
2023-10-09 13:37:20|128|2|C/In
2023-10-09 15:42:26|128|2|C/In
2023-10-09 15:42:55|128|4|C/In
2023-10-09 17:18:26|128|2|C/In
2023-10-09 17:21:18|128|4|C/In
2023-10-09 18:07:26|128|4|C/In
2023-10-10 08:32:18|128|2|C/In
2023-10-10 13:13:41|128|4|C/In
2023-10-10 13:22:23|128|2|C/In
2023-10-10 18:10:34|128|4|C/In
2023-10-11 08:25:40|128|2|C/In
2023-10-11 13:13:58|128|4|C/In
2023-10-11 13:36:38|128|2|C/In
2023-10-11 17:42:14|128|2|C/In
2023-10-11 17:44:39|128|4|C/In
2023-10-11 18:02:59|128|4|C/In
2023-10-12 08:34:18|128|2|C/In
2023-10-12 09:51:33|128|4|C/In
2023-10-12 11:56:13|128|2|C/In
2023-10-12 12:54:49|128|4|C/In
2023-10-12 13:02:42|128|2|C/In
2023-10-12 14:05:39|128|2|C/In
2023-10-12 14:07:59|128|4|C/In
2023-10-12 15:16:38|128|4|C/In
2023-10-13 08:25:47|128|2|C/In
2023-10-13 10:29:51|128|2|C/In
2023-10-13 10:32:45|128|4|C/In
2023-10-13 10:52:58|128|4|C/In
2023-10-13 12:26:05|128|2|C/In
2023-10-13 13:09:15|128|4|C/In
2023-10-13 13:23:32|128|2|C/In
2023-10-13 13:54:02|128|2|C/In
2023-10-13 18:19:02|128|4|C/In
2023-10-16 08:30:49|128|2|C/In
2023-10-16 08:58:34|128|2|C/In
2023-10-16 09:01:16|128|4|C/In
2023-10-16 11:04:13|128|2|C/In
2023-10-16 11:06:08|128|4|C/In
2023-10-16 12:30:42|128|4|C/In
2023-10-16 13:45:21|128|2|C/In
2023-10-16 17:15:38|128|2|C/In
2023-10-16 17:17:28|128|4|C/In
2023-10-16 18:01:36|128|4|C/In
2023-10-17 08:32:56|128|2|C/In
2023-10-17 09:31:42|128|2|C/In
2023-10-17 09:34:13|128|4|C/In
2023-10-17 13:11:14|128|4|C/In
2023-10-17 13:17:51|128|2|C/In
2023-10-17 13:54:57|128|2|C/In
2023-10-17 13:56:46|128|4|C/In
2023-10-17 15:24:17|128|2|C/In
2023-10-17 15:27:37|128|4|C/In
2023-10-17 18:02:07|128|4|C/In
2023-10-18 08:20:36|128|2|C/In
2023-10-18 13:03:21|128|4|C/In
2023-10-18 13:16:52|128|2|C/In
2023-10-18 13:31:38|128|2|C/In
2023-10-18 13:33:33|128|4|C/In
2023-10-18 16:47:58|128|2|C/In
2023-10-18 16:50:53|128|4|C/In
2023-10-18 17:36:50|128|4|C/In
2023-10-19 08:28:48|128|2|C/In
2023-10-19 10:53:21|128|2|C/In
2023-10-19 10:56:25|128|4|C/In
2023-10-19 12:27:18|128|4|C/In
2023-10-19 14:10:41|128|2|C/In
2023-10-19 15:53:21|128|2|C/In
2023-10-19 15:54:33|128|4|C/In
2023-10-19 18:08:30|128|4|C/In
2023-10-20 08:35:37|128|2|C/In
2023-10-20 11:56:04|128|2|C/In
2023-10-20 11:58:48|128|4|C/In
2023-10-20 13:25:00|128|4|C/In
2023-10-20 13:45:23|128|2|C/In
2023-10-20 15:48:26|128|2|C/In
2023-10-20 15:50:49|128|4|C/In
2023-10-20 17:59:46|128|4|C/In
2023-10-23 08:25:17|128|2|C/In
2023-10-23 11:35:10|128|2|C/In
2023-10-23 11:36:05|128|4|C/In
2023-10-23 12:54:17|128|4|C/In
2023-10-23 13:05:02|128|2|C/In
2023-10-23 13:46:58|128|4|C/In
2023-10-23 13:47:15|128|2|C/In
2023-10-23 15:52:53|128|4|C/In
2023-10-23 16:00:12|128|2|C/In
2023-10-23 16:43:26|128|4|C/In
2023-10-23 16:47:51|128|2|C/In
2023-10-23 18:05:55|128|4|C/In
2023-10-24 08:26:03|128|2|C/In
2023-10-24 11:14:08|128|4|C/In
2023-10-24 11:18:14|128|2|C/In
2023-10-24 12:38:08|128|4|C/In
2023-10-24 12:48:01|128|2|C/In
2023-10-24 13:23:19|128|4|C/In
2023-10-24 13:32:33|128|2|C/In
2023-10-24 13:54:33|128|4|C/In
2023-10-24 14:00:41|128|2|C/In
2023-10-24 16:25:45|128|4|C/In
2023-10-24 16:30:29|128|2|C/In
2023-10-24 18:05:09|128|4|C/In
2023-10-25 08:36:20|128|2|C/In
2023-10-25 10:46:55|128|4|C/In
2023-10-25 10:52:25|128|2|C/In
2023-10-25 12:53:04|128|4|C/In
2023-10-25 12:58:35|128|2|C/In
2023-10-25 14:14:29|128|2|C/In
2023-10-25 16:11:19|128|2|C/In
2023-10-25 18:27:22|128|4|C/In
2023-10-26 08:44:32|128|2|C/In
2023-10-26 10:05:39|128|4|C/In
2023-10-26 10:18:42|128|2|C/In
2023-10-26 11:49:39|128|4|C/In
2023-10-26 11:54:08|128|2|C/In
2023-10-26 13:16:55|128|4|C/In
2023-10-26 13:24:09|128|2|C/In
2023-10-26 14:05:45|128|4|C/In
2023-10-26 14:12:41|128|2|C/In
2023-10-26 15:37:48|128|4|C/In
2023-10-26 15:39:42|128|4|C/In
2023-10-26 15:44:34|128|2|C/In
2023-10-26 17:00:48|128|4|C/In
2023-10-26 17:06:14|128|2|C/In
2023-10-26 18:13:38|128|4|C/In
2023-10-27 08:47:39|128|2|C/In
2023-10-27 10:28:05|128|4|OverTime O
2023-10-27 10:34:24|128|2|C/In
2023-10-27 11:39:55|128|4|OverTime O
2023-10-27 11:45:52|128|2|C/In
2023-10-27 12:39:20|128|4|OverTime O
2023-10-27 12:48:20|128|2|C/In
2023-10-27 13:17:57|128|4|OverTime O
2023-10-27 13:25:28|128|2|C/In
2023-10-27 13:55:08|128|4|OverTime O
2023-10-27 14:02:03|128|2|C/In
2023-10-27 15:57:53|128|4|C/Out
2023-10-27 16:07:57|128|2|C/In
2023-10-27 17:31:30|128|4|C/Out
2023-10-30 08:38:16|128|2|C/In
2023-10-30 09:36:27|128|4|C/Out
2023-10-30 09:41:45|128|2|C/In
2023-10-30 11:15:07|128|4|C/Out
2023-10-30 11:20:23|128|2|C/In
2023-10-30 12:36:13|128|4|C/Out
2023-10-30 12:47:16|128|2|C/In
2023-10-30 13:15:27|128|4|C/Out
2023-10-30 13:21:47|128|2|C/In
2023-10-30 14:04:25|128|4|C/Out
2023-10-30 14:10:54|128|2|C/In
2023-10-30 15:54:34|128|4|C/Out
2023-10-30 16:00:27|128|2|C/In
2023-10-30 18:33:52|128|4|C/Out
2023-10-31 08:58:16|128|2|C/In
2023-10-31 11:03:02|128|4|C/Out
2023-10-31 11:08:18|128|2|C/In
2023-10-31 12:37:46|128|4|C/Out
2023-10-31 12:45:56|128|2|C/In
2023-10-31 13:11:21|128|4|C/Out
2023-10-31 13:17:53|128|2|C/In
2023-10-31 13:53:47|128|4|C/Out
2023-10-31 14:08:27|128|2|C/In
2023-10-31 15:38:03|128|4|C/Out
2023-10-31 15:43:28|128|2|C/In
2023-10-31 16:59:48|128|4|C/Out
2023-10-31 17:05:51|128|2|C/In
2023-10-31 17:05:52|128|2|C/In
2023-10-31 18:13:39|128|4|C/Out
2023-10-02 07:50:26|138|2|C/In
2023-10-02 09:42:01|138|4|C/In
2023-10-02 13:48:41|138|4|C/In
2023-10-02 14:04:52|138|2|C/In
2023-10-02 14:05:20|138|4|C/In
2023-10-02 14:42:39|138|4|C/In
2023-10-02 17:59:38|138|4|C/In
2023-10-03 07:50:33|138|2|C/In
2023-10-03 10:55:20|138|4|C/In
2023-10-03 11:22:09|138|4|C/In
2023-10-03 12:29:20|138|4|C/In
2023-10-03 12:41:54|138|2|C/In
2023-10-03 13:40:40|138|4|C/In
2023-10-03 14:03:04|138|2|C/In
2023-10-03 15:42:15|138|2|C/In
2023-10-03 15:42:29|138|4|C/In
2023-10-03 18:00:09|138|4|C/In
2023-10-04 08:03:51|138|2|C/In
2023-10-04 10:13:00|138|4|C/In
2023-10-04 12:23:25|138|2|C/In
2023-10-04 12:30:17|138|4|C/In
2023-10-04 12:31:12|138|4|C/In
2023-10-04 12:42:55|138|2|C/In
2023-10-04 13:43:20|138|4|C/In
2023-10-04 13:49:18|138|2|C/In
2023-10-04 17:09:56|138|4|C/In
2023-10-04 17:59:41|138|4|C/In
2023-10-05 07:56:12|138|2|C/In
2023-10-05 09:54:29|138|4|C/In
2023-10-05 10:28:43|138|4|C/In
2023-10-05 12:32:51|138|4|C/In
2023-10-05 12:33:15|138|4|C/In
